Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Duration (hrs)
28,1,22,2,8,0,2,2,3,2021,6,14.466666666666667
40,0,26,3,0,0,3,1,3,2020,11,2.7333333333333334
58,2,22,3,1,0,2,1,2,2021,3,11.716666666666667
39,2,16,2,0,0,1,0,3,2020,9,3.85
37,1,9,2,0,0,3,0,5,2020,10,0.08333333333333333
69,2,30,3,14,0,0,3,5,2021,3,-0.8833333333333333
49,0,9,3,4,0,3,1,2,2021,6,-19.416666666666668
52,1,29,1,9,0,0,2,5,2021,11,-7.016666666666667
57,0,35,3,9,0,3,1,5,2020,8,11.516666666666667
46,1,34,4,11,0,1,0,5,2021,4,17.0
25,1,9,2,8,0,0,2,4,2021,1,1.4166666666666667
19,0,32,0,11,0,1,3,4,2020,9,-1.0833333333333333
50,0,16,4,1,0,2,2,4,2020,10,16.083333333333332
42,1,11,2,4,0,1,1,5,2021,11,-1.55
55,2,30,0,11,0,2,0,3,2020,11,-5.466666666666667
45,1,28,0,0,0,0,2,1,2020,5,-8.683333333333334
21,0,27,0,8,0,2,1,1,2020,8,-0.7333333333333333
51,0,29,4,12,0,2,3,4,2021,11,-7.5
44,0,40,2,13,0,0,1,5,2020,2,-4.7
64,1,12,2,12,0,3,0,2,2021,2,11.366666666666667
22,1,18,3,15,0,1,0,4,2020,3,-9.533333333333333
54,2,12,4,12,0,1,0,2,2020,1,10.966666666666667
43,2,23,4,3,0,0,0,4,2020,1,2.75
24,1,33,0,6,0,1,0,1,2020,3,-0.6666666666666666
34,0,41,0,15,0,2,2,5,2021,4,-3.8
36,1,19,3,8,0,2,1,1,2021,11,-0.5166666666666667
67,1,25,1,15,0,2,3,4,2020,6,3.8
29,2,13,0,13,0,0,0,4,2020,6,5.366666666666666
35,0,1,3,14,0,3,2,3,2021,2,1.8333333333333333
57,0,27,3,5,0,0,0,1,2020,1,9.033333333333333
58,2,21,4,3,0,1,2,5,2020,11,-7.516666666666667
21,2,5,3,9,0,3,3,3,2021,7,-14.716666666666667
60,1,41,1,6,0,2,3,3,2020,9,-1.9333333333333333
58,2,33,2,4,0,2,0,3,2020,2,-7.483333333333333
59,2,17,0,8,0,2,2,4,2020,7,-3.0
31,0,2,0,6,0,2,1,4,2021,2,1.5333333333333334
61,1,29,0,8,0,0,0,2,2021,5,2.0166666666666666
19,0,3,4,5,0,1,0,3,2021,7,3.3
70,2,16,1,10,0,2,1,1,2020,11,-6.1
20,1,29,0,14,0,1,1,5,2021,4,-4.55
69,1,13,2,12,0,3,3,3,2020,8,1.2333333333333334
51,2,4,1,12,0,2,1,1,2020,8,18.7
32,0,33,4,15,0,0,0,3,2021,7,2.95
42,1,22,4,2,0,0,1,3,2021,2,5.983333333333333
52,1,16,2,12,0,1,3,3,2021,8,-7.45
38,2,30,4,8,0,3,3,4,2020,4,-0.8333333333333334
47,0,19,1,3,0,2,2,2,2020,4,-11.783333333333333
28,0,35,0,9,0,0,2,5,2020,2,10.633333333333333
69,1,39,2,6,0,1,2,2,2020,1,-8.266666666666667
53,1,27,1,2,0,0,3,5,2020,7,6.55
26,0,29,2,10,0,3,0,3,2021,7,-6.833333333333333
51,1,4,4,13,0,3,0,1,2020,11,-11.3
32,1,22,0,12,0,1,3,2,2020,5,-13.1
39,1,41,1,6,0,2,3,4,2021,9,6.933333333333334
61,2,3,0,6,0,1,3,1,2020,7,-14.733333333333333
61,1,21,0,7,0,0,2,3,2020,3,1.3
19,0,35,3,10,0,0,2,1,2021,6,7.55
56,0,38,3,0,0,2,1,1,2020,7,4.8
27,2,14,2,15,0,0,3,4,2020,4,0.36666666666666664
26,2,29,4,12,0,0,0,5,2020,9,-2.216666666666667
21,0,36,2,7,0,1,1,4,2021,5,-16.516666666666666
23,0,13,1,0,0,2,2,2,2020,2,-4.8
27,0,29,0,0,0,2,1,2,2020,5,-6.466666666666667
33,2,7,1,13,0,0,1,1,2020,10,-19.333333333333332
32,1,34,1,0,0,3,3,5,2020,3,5.033333333333333
26,0,11,0,0,0,2,3,5,2021,10,10.566666666666666
54,0,1,0,15,0,3,2,2,2020,10,-7.266666666666667
20,2,6,2,6,0,3,2,4,2021,9,8.266666666666667
63,0,31,0,2,0,3,2,2,2021,1,0.8166666666666667
68,0,11,3,10,0,0,1,1,2020,6,8.166666666666666
23,1,8,4,4,0,2,1,4,2021,4,-5.916666666666667
20,1,39,0,3,0,3,3,2,2020,6,18.15
33,0,40,0,7,0,2,2,4,2020,5,1.35
45,0,18,2,2,0,2,2,5,2021,12,8.966666666666667
20,2,17,0,5,0,2,0,5,2020,7,11.033333333333333
66,2,22,2,4,0,3,0,1,2021,1,-8.8
46,0,12,4,4,0,2,3,1,2020,4,-11.9
21,2,15,1,6,0,3,1,4,2020,12,5.866666666666666
28,1,25,3,8,0,3,0,2,2020,11,-5.433333333333334
26,0,8,3,12,0,3,0,3,2020,2,-9.45
37,1,10,2,10,0,3,2,5,2020,12,15.066666666666666
56,0,7,3,3,0,0,3,3,2021,9,19.366666666666667
21,2,25,4,3,0,1,0,4,2021,12,-16.233333333333334
70,2,31,4,7,0,1,2,4,2020,5,-12.5
34,1,32,1,9,0,1,2,4,2020,10,-7.4
37,1,39,3,15,0,1,3,1,2020,3,-6.733333333333333
19,0,14,3,15,0,0,2,4,2021,3,4.866666666666666
57,2,9,3,7,0,0,1,1,2020,4,1.85
41,2,21,0,7,0,2,0,1,2021,9,11.416666666666666
56,2,9,2,4,0,1,3,1,2020,9,7.116666666666666
48,2,23,4,8,0,3,3,3,2021,11,18.783333333333335
19,2,5,2,2,0,3,2,1,2020,9,5.2
49,1,2,3,4,0,2,0,1,2021,2,-2.1
48,1,12,3,3,0,1,1,1,2020,7,10.85
32,1,33,2,8,0,2,3,4,2021,6,16.816666666666666
65,0,10,2,9,0,1,0,1,2021,6,14.9
62,2,14,1,2,0,0,1,5,2020,10,-17.466666666666665
51,2,26,0,13,0,3,3,4,2021,5,9.1
56,2,23,2,12,0,0,0,2,2021,6,3.0
63,2,20,0,13,0,2,1,4,2020,9,8.266666666666667
21,0,36,4,7,0,1,1,1,2021,3,2.7
18,0,16,0,9,0,0,1,2,2021,2,13.616666666666667
41,0,30,4,10,0,0,3,3,2021,5,14.133333333333333
27,2,35,3,5,0,2,2,4,2021,7,-1.2666666666666666
47,1,14,0,11,0,2,0,4,2021,9,2.55
56,2,14,2,7,0,3,3,3,2021,12,-2.1333333333333333
57,0,25,1,5,0,3,2,3,2020,3,-5.05
44,1,24,3,2,0,0,3,3,2020,2,-7.333333333333333
43,1,27,0,4,0,0,0,2,2020,9,4.266666666666667
56,1,1,1,12,0,3,1,3,2020,12,2.8833333333333333
62,1,14,0,1,0,0,2,4,2020,8,-0.9666666666666667
46,2,14,3,8,0,1,0,4,2021,12,2.783333333333333
34,2,23,4,8,0,1,3,3,2021,10,3.283333333333333
69,1,4,1,6,0,2,2,3,2020,5,-4.916666666666667
65,2,19,1,1,0,0,2,5,2020,6,-3.533333333333333
30,0,21,0,7,0,3,1,5,2021,12,-1.9166666666666667
61,1,37,1,6,0,1,0,1,2021,8,1.5
59,0,11,4,14,0,3,3,5,2020,9,3.4833333333333334
47,1,4,1,0,0,2,1,4,2020,10,-4.433333333333334
37,0,22,4,4,0,1,3,2,2021,2,-13.183333333333334
57,2,34,0,7,0,0,2,1,2021,7,-3.716666666666667
30,1,1,2,0,0,2,3,4,2021,11,10.066666666666666
65,0,23,0,6,0,2,0,1,2020,12,3.75
28,2,4,4,10,0,2,1,5,2020,7,0.06666666666666667
25,1,31,3,10,0,2,2,4,2021,2,2.4833333333333334
47,2,0,4,9,0,3,2,2,2021,7,-5.316666666666666
31,1,32,0,8,0,1,2,1,2021,12,-4.35
70,2,29,2,1,0,1,2,2,2021,4,6.5
45,0,28,3,12,0,3,2,4,2020,2,11.733333333333333
49,0,33,3,1,0,3,2,3,2021,10,-8.85
37,1,12,0,1,0,0,2,2,2020,9,7.95
54,2,25,1,5,0,0,0,1,2021,12,-2.8333333333333335
52,0,13,0,14,0,3,1,2,2021,8,18.05
57,2,25,0,13,0,3,2,1,2021,5,8.383333333333333
18,2,34,0,12,0,2,2,2,2020,5,-7.683333333333334
27,1,23,1,8,0,3,1,2,2021,3,17.05
34,2,2,2,2,0,3,2,3,2020,9,-1.5666666666666667
68,0,16,1,8,0,3,2,4,2020,1,6.766666666666667
59,2,2,0,14,0,3,2,4,2020,5,-3.6
32,2,6,2,13,0,0,1,1,2021,11,-6.966666666666667
55,2,35,4,10,0,0,0,4,2020,2,-3.9833333333333334
53,2,9,3,0,0,1,3,1,2020,5,-15.383333333333333
63,0,37,0,3,0,2,2,2,2020,6,4.15
50,0,0,4,14,0,0,0,5,2021,1,13.533333333333333
46,2,20,1,6,0,3,1,1,2020,1,-13.85
49,0,20,2,9,0,0,3,4,2021,7,1.8666666666666667
63,2,36,2,9,0,2,1,1,2021,3,10.233333333333333
26,0,7,0,5,0,0,3,4,2021,10,-16.633333333333333
51,1,1,0,6,0,3,0,5,2020,12,-16.366666666666667
23,2,16,3,14,0,2,3,3,2021,4,5.35
47,1,1,4,12,0,2,1,2,2021,9,-20.5
65,0,19,2,8,0,2,3,2,2021,5,-5.433333333333334
43,2,39,1,10,0,0,1,1,2020,11,-9.283333333333333
65,1,32,0,3,0,0,1,3,2021,1,0.38333333333333336
41,1,40,2,2,0,1,1,1,2021,12,3.7333333333333334
26,1,40,4,0,0,1,3,1,2021,6,6.316666666666666
44,0,14,4,2,0,2,3,2,2021,1,-6.066666666666666
70,2,38,1,4,0,3,3,1,2020,9,-5.366666666666666
27,2,6,1,0,0,3,3,4,2021,5,6.466666666666667
34,0,29,2,0,0,3,3,4,2021,8,-3.4
25,2,7,3,15,0,3,3,3,2020,8,-3.466666666666667
62,0,15,3,13,0,3,3,3,2020,7,-7.7
42,1,15,4,4,0,0,0,2,2021,7,9.066666666666666
47,1,39,0,5,0,1,3,1,2021,1,0.4166666666666667
63,1,2,2,9,0,0,3,4,2021,3,5.816666666666666
64,0,17,3,3,0,0,2,4,2021,9,-0.8666666666666667
23,1,29,0,2,0,1,3,2,2020,3,0.7333333333333333
64,2,0,2,14,0,0,3,3,2021,12,-6.633333333333334
44,2,28,4,7,0,3,3,5,2020,10,6.383333333333334
41,1,40,3,15,0,1,2,2,2020,9,18.666666666666668
55,0,9,0,9,0,3,3,1,2020,10,-15.366666666666667
60,0,35,4,3,0,1,0,3,2020,7,9.383333333333333
23,0,7,2,9,0,0,1,2,2020,3,-2.1
36,2,20,3,5,0,2,3,3,2020,10,-15.066666666666666
51,0,0,4,7,0,1,3,5,2021,12,-5.633333333333334
45,2,34,1,0,0,0,1,1,2021,11,-19.15
62,1,6,0,13,0,2,3,3,2020,1,5.383333333333334
49,1,12,2,12,0,1,3,3,2021,3,-1.0166666666666666
30,2,13,4,8,0,1,1,1,2020,12,3.3666666666666667
35,2,16,1,6,0,2,2,3,2020,10,22.366666666666667
66,2,38,4,5,0,2,3,1,2020,5,-5.233333333333333
18,0,22,4,13,0,2,3,4,2021,5,18.683333333333334
18,1,35,3,3,0,3,1,4,2021,1,19.133333333333333
65,0,37,1,6,0,0,1,3,2021,5,-5.8
57,2,32,4,8,0,1,2,4,2020,3,12.65
44,2,25,0,11,0,2,0,4,2021,5,3.6166666666666667
20,1,0,3,2,0,3,0,2,2021,11,2.9166666666666665
59,2,28,2,12,0,1,1,4,2020,9,8.9
34,2,2,4,14,0,0,0,4,2021,5,12.8
62,2,35,4,2,0,1,0,5,2020,10,16.1
42,2,34,3,7,0,1,1,2,2021,11,15.6
33,2,0,2,11,0,1,2,1,2020,11,-2.6666666666666665
25,0,38,3,11,0,3,1,4,2021,12,17.4
53,1,40,4,12,0,0,3,5,2020,3,0.36666666666666664
26,2,2,0,10,0,3,0,4,2021,10,3.9833333333333334
55,2,36,1,15,0,2,0,5,2020,4,-11.383333333333333
21,0,37,1,5,0,1,2,3,2021,2,3.3
22,2,35,1,3,0,1,1,1,2020,1,7.45
26,0,26,4,14,0,1,1,2,2021,10,-4.483333333333333
56,0,22,0,13,0,3,1,1,2021,9,-4.616666666666666
69,1,39,4,8,0,2,3,3,2021,8,22.016666666666666
28,1,41,3,12,0,1,3,1,2020,7,-1.25
47,1,10,1,0,0,0,2,5,2021,7,10.583333333333334
22,0,29,3,13,0,1,2,4,2020,5,-4.766666666666667
39,0,11,3,10,0,1,1,2,2021,5,5.05
23,0,10,4,8,0,1,2,2,2020,8,8.25
43,0,34,3,9,0,0,3,5,2021,7,-8.366666666666667
51,2,13,0,2,0,0,1,5,2021,2,10.1
67,0,27,4,13,0,1,1,2,2021,3,5.616666666666666
36,0,39,4,14,0,2,1,2,2020,9,-16.416666666666668
31,1,41,1,14,0,0,1,1,2021,1,12.05
60,0,9,1,0,0,3,2,3,2021,6,-0.35
56,1,11,2,6,0,0,3,2,2020,4,4.8
52,2,33,3,1,0,1,3,2,2021,11,-12.75
31,1,8,1,14,0,0,0,4,2021,2,-2.466666666666667
34,2,17,4,15,0,0,3,4,2021,6,7.683333333333334
53,1,21,3,8,0,3,3,5,2021,7,17.7
69,0,4,4,2,0,1,3,2,2021,10,-5.683333333333334
68,0,41,1,5,0,2,0,4,2021,10,10.45
64,2,12,3,7,0,0,1,4,2021,1,7.0
57,0,24,0,12,0,0,3,3,2021,4,5.266666666666667
28,0,9,1,15,0,2,1,5,2020,12,16.933333333333334
44,2,18,4,15,0,1,2,3,2021,5,7.833333333333333
61,0,20,1,8,0,2,1,4,2021,7,3.216666666666667
19,0,19,2,8,0,3,2,2,2020,10,-6.583333333333333
70,2,9,4,1,0,1,3,5,2021,5,-12.566666666666666
19,0,21,0,4,0,0,2,2,2021,7,-21.6
35,1,0,3,11,0,1,1,1,2021,11,8.166666666666666
70,1,27,3,12,0,1,3,4,2021,8,-4.7
48,1,16,3,9,0,2,3,3,2020,5,-12.666666666666666
62,2,20,0,15,0,1,3,4,2020,11,12.866666666666667
63,0,33,2,14,0,0,3,1,2020,11,8.95
22,2,8,0,4,0,0,3,2,2021,12,18.516666666666666
21,0,21,3,10,0,0,3,3,2020,10,-13.583333333333334
29,0,5,2,3,0,1,1,5,2020,3,-0.03333333333333333
40,2,24,0,14,0,0,0,2,2020,4,-10.766666666666667
23,2,28,2,10,0,2,3,1,2021,10,12.333333333333334
53,1,23,2,15,0,2,0,5,2021,11,-20.916666666666668
48,0,14,3,7,0,1,0,5,2020,4,13.916666666666666
66,0,40,2,10,0,3,3,1,2021,6,9.816666666666666
61,1,20,2,7,0,0,1,3,2020,3,-5.15
34,0,11,1,9,0,1,0,1,2021,8,-9.25
47,0,25,2,4,0,0,0,2,2021,2,-0.7833333333333333
57,2,25,0,8,0,3,3,3,2021,9,0.2
35,1,7,1,3,0,3,1,4,2020,9,-14.6
28,2,21,3,12,0,0,0,3,2021,6,11.283333333333333
32,2,9,0,5,0,2,3,2,2021,10,-16.583333333333332
59,0,32,0,12,0,0,0,1,2021,8,-7.366666666666666
31,2,28,1,10,0,0,3,5,2020,4,14.783333333333333
32,2,37,0,1,0,2,3,5,2020,2,-21.433333333333334
19,2,6,3,11,0,2,0,1,2021,7,11.95
34,1,21,3,6,0,0,1,3,2021,7,12.483333333333333
41,0,15,4,2,0,2,1,5,2021,11,-8.666666666666666
50,1,21,2,3,0,3,3,3,2020,8,9.766666666666667
52,0,10,0,13,0,1,0,5,2020,10,-1.0333333333333334
38,2,26,1,13,0,0,3,1,2020,6,17.95
38,0,26,3,7,0,0,1,1,2020,5,5.433333333333334
30,2,17,3,10,0,3,1,1,2020,5,5.683333333333334
53,0,23,3,15,0,3,1,2,2020,1,10.766666666666667
27,2,32,4,4,0,3,2,3,2021,10,3.15
62,0,37,0,8,0,2,1,1,2021,5,-1.3
29,1,25,4,10,0,1,0,5,2021,12,3.933333333333333
53,0,22,3,1,0,0,0,1,2020,12,15.216666666666667
28,2,28,0,0,0,3,2,2,2020,3,-3.85
22,1,33,4,9,0,3,0,3,2021,3,4.333333333333333
18,0,19,0,13,0,3,1,2,2021,6,4.016666666666667
22,0,3,0,9,0,0,0,2,2020,10,1.95
55,2,6,2,12,0,1,0,1,2021,10,-3.6666666666666665
64,2,3,2,3,0,3,1,5,2020,4,-15.583333333333334
21,2,32,0,1,0,1,0,4,2021,12,0.9666666666666667
58,2,37,2,11,0,0,1,3,2020,9,-20.75
21,0,22,3,14,0,0,3,2,2021,6,1.5166666666666666
52,2,16,2,15,0,2,3,2,2020,4,-14.666666666666666
19,1,29,2,13,0,0,2,3,2021,3,10.016666666666667
63,0,8,3,6,0,1,3,5,2021,3,-17.283333333333335
65,2,0,0,0,0,1,0,5,2020,6,12.633333333333333
65,1,28,2,0,0,1,0,3,2021,1,-3.2
42,1,29,2,3,0,3,0,2,2021,9,-6.6
59,0,41,2,0,0,3,3,5,2020,4,10.616666666666667
44,0,14,0,10,0,2,2,1,2021,7,5.116666666666666
52,2,14,2,4,0,1,3,2,2020,1,-18.933333333333334
67,2,14,4,2,0,2,0,4,2020,11,-7.1
45,2,19,2,11,0,1,1,5,2020,8,-15.9
66,0,18,2,5,0,0,2,5,2021,11,-4.083333333333333
30,2,41,1,6,0,0,1,2,2020,11,-16.1
37,0,11,4,3,0,3,2,4,2020,1,-8.55
45,2,9,3,8,0,1,1,5,2021,12,9.933333333333334
69,2,13,2,1,0,1,1,4,2020,8,7.566666666666666
42,2,24,4,12,0,2,0,3,2021,9,-9.566666666666666
37,1,24,4,10,0,3,1,1,2021,5,10.266666666666667
37,0,26,4,13,0,1,2,2,2020,12,2.1666666666666665
21,0,9,3,15,0,3,2,1,2021,9,0.7666666666666667
41,2,34,2,2,0,3,3,4,2020,9,-14.05
42,2,4,3,4,0,1,1,5,2020,5,15.666666666666666
36,2,40,0,14,0,1,2,5,2021,12,-5.983333333333333
70,2,9,1,14,0,1,2,5,2020,11,-10.6
34,0,8,2,4,0,0,2,5,2020,6,3.1666666666666665
18,1,36,1,2,0,2,0,1,2021,10,-7.183333333333334
21,1,13,1,8,0,0,3,1,2020,10,14.966666666666667
62,1,16,4,4,0,0,1,5,2021,4,4.266666666666667
52,0,18,4,14,0,0,1,3,2021,4,-5.366666666666666
50,0,25,4,14,0,1,1,5,2021,8,-6.7
25,1,39,1,13,0,0,3,3,2020,6,16.35
45,1,34,0,3,0,1,1,5,2021,12,-5.233333333333333
32,1,41,0,5,0,1,1,4,2020,6,-10.8
31,1,38,4,15,0,1,3,1,2020,4,-9.716666666666667
43,2,6,0,11,0,2,1,3,2020,6,7.55
70,0,29,0,1,0,1,3,2,2021,10,-4.316666666666666
50,0,13,1,1,0,3,2,1,2020,10,-9.633333333333333
47,2,13,3,6,0,3,1,3,2021,1,-21.683333333333334
37,0,34,3,2,0,2,2,4,2021,8,-2.033333333333333
20,0,1,4,15,0,3,3,2,2021,5,-0.9166666666666666
35,2,21,0,1,0,1,1,2,2021,7,-3.716666666666667
27,1,14,4,7,0,3,2,5,2021,7,-6.733333333333333
23,1,26,3,5,0,1,1,4,2021,8,-14.566666666666666
66,1,16,1,13,0,1,2,5,2021,11,-8.7
25,1,27,2,7,0,3,2,2,2020,12,-6.1
41,2,12,2,1,0,2,3,1,2021,5,22.616666666666667
59,2,25,4,12,0,2,3,4,2021,1,-3.4833333333333334
20,1,24,0,4,0,1,2,2,2021,6,7.583333333333333
27,2,20,4,5,0,3,2,1,2021,11,-2.066666666666667
43,1,9,0,14,0,0,3,4,2021,10,1.4
36,0,41,1,4,0,1,1,5,2021,12,2.45
69,0,6,4,12,0,2,2,2,2020,6,-18.35
45,0,40,4,11,0,1,0,3,2020,6,-11.516666666666667
30,1,28,4,6,0,2,0,4,2021,9,0.21666666666666667
43,1,20,1,15,0,0,2,2,2020,5,-6.1
37,0,3,1,11,0,1,1,2,2021,11,-11.166666666666666
32,2,20,4,14,0,0,1,4,2021,7,13.916666666666666
51,2,32,4,13,0,0,3,4,2021,9,0.9333333333333333
37,1,41,3,11,0,1,1,5,2020,7,6.283333333333333
59,1,3,1,3,0,0,0,1,2021,4,-17.75
27,0,28,0,11,0,2,0,3,2021,1,2.5833333333333335
33,2,12,2,12,0,1,3,3,2020,12,1.2
57,2,28,2,15,0,0,1,1,2020,7,-14.916666666666666
68,0,5,3,11,0,0,1,1,2021,3,-1.4833333333333334
41,0,1,4,8,0,3,2,4,2020,12,-4.566666666666666
31,1,19,4,14,0,0,3,2,2020,8,11.216666666666667
57,1,6,3,14,0,3,1,1,2020,10,-4.35
39,1,8,1,6,0,3,1,2,2020,8,11.816666666666666
39,1,39,2,5,0,1,1,5,2020,8,2.5833333333333335
67,0,8,1,0,0,1,3,2,2021,4,-7.616666666666666
55,2,3,3,1,0,0,2,3,2021,6,-3.533333333333333
66,0,18,1,12,0,2,0,5,2020,10,2.533333333333333
59,1,17,0,15,0,3,1,3,2021,4,-2.1166666666666667
53,0,25,2,12,0,2,0,3,2020,5,-7.35
38,0,36,4,8,0,3,2,2,2021,6,6.583333333333333
37,1,4,3,12,0,1,3,5,2021,2,3.8333333333333335
65,1,12,3,8,0,3,2,2,2020,2,-16.35
33,2,36,3,14,0,1,1,5,2021,6,11.266666666666667
27,2,7,4,15,0,2,3,3,2020,11,-3.5
48,1,15,3,1,0,0,3,4,2021,12,-0.31666666666666665
54,1,40,4,2,0,1,0,1,2021,2,2.4
19,0,33,1,0,0,1,1,2,2021,9,0.4166666666666667
31,2,34,0,0,0,2,2,2,2020,10,11.283333333333333
46,1,28,1,8,0,2,3,2,2020,4,5.15
38,0,28,2,1,0,0,3,3,2020,12,22.866666666666667
24,0,34,4,15,0,1,2,4,2020,5,-5.816666666666666
46,0,36,1,12,0,0,2,3,2020,7,-19.283333333333335
24,0,6,0,8,0,0,2,1,2021,7,-7.1
60,1,16,3,10,0,2,0,5,2020,11,2.35
28,1,28,0,12,0,2,2,4,2020,10,10.65
26,1,20,3,5,0,2,1,3,2020,11,-3.95
65,0,18,1,15,0,3,0,3,2021,1,-1.0
61,0,25,0,11,0,1,1,4,2020,11,-2.433333333333333
48,0,27,2,3,0,2,1,4,2020,1,2.066666666666667
68,0,24,4,8,0,0,0,5,2021,3,-5.55
68,2,3,2,8,0,1,0,2,2020,8,9.5
43,2,29,0,0,0,1,3,1,2020,1,-0.9
19,1,34,2,6,0,0,1,5,2020,6,-12.633333333333333
54,0,15,1,9,0,3,0,2,2021,10,-18.466666666666665
59,2,25,1,12,0,2,0,5,2021,6,-14.416666666666666
29,2,14,2,13,0,2,0,1,2020,12,-14.783333333333333
38,2,31,2,6,0,1,2,3,2021,10,8.466666666666667
43,1,16,4,1,0,1,0,2,2020,10,-19.883333333333333
45,0,18,1,6,0,0,1,2,2021,11,-14.983333333333333
67,0,30,1,8,0,2,3,5,2020,1,-11.75
64,2,19,1,0,0,2,0,2,2021,6,3.316666666666667
49,0,20,3,6,0,1,1,2,2021,10,-11.85
54,2,19,0,9,0,3,1,1,2021,11,18.9
60,2,36,4,8,0,3,1,3,2020,1,-5.8
34,2,21,1,10,0,3,1,5,2020,12,5.95
26,0,5,2,3,0,0,2,4,2021,4,-10.666666666666666
59,0,3,0,15,0,1,1,2,2021,10,15.55
65,0,37,0,6,0,3,2,2,2021,6,-0.36666666666666664
33,2,28,1,0,0,3,0,1,2020,1,12.083333333333334
38,2,0,1,3,0,0,3,2,2020,4,-11.116666666666667
44,0,14,0,14,0,2,0,4,2021,3,-11.233333333333333
20,1,23,0,15,0,2,1,1,2021,9,0.85
33,2,3,3,1,0,1,3,2,2021,9,-21.133333333333333
69,1,23,4,15,0,3,1,5,2021,5,-14.55
19,0,18,4,10,0,2,3,1,2021,1,-7.816666666666666
65,2,5,1,4,0,1,2,2,2021,10,2.966666666666667
32,1,41,4,8,0,3,0,3,2020,6,-4.883333333333334
64,2,22,4,5,0,3,1,4,2021,1,-5.433333333333334
42,1,18,3,0,0,0,1,1,2021,1,3.7
44,0,30,1,5,0,1,0,5,2021,4,-19.133333333333333
36,2,33,4,14,0,0,2,3,2021,8,-10.9
27,0,4,4,1,0,1,1,3,2021,8,15.183333333333334
60,2,23,2,0,0,1,2,4,2021,8,-13.916666666666666
33,1,22,0,2,0,3,3,2,2020,3,19.2
56,1,22,0,1,0,3,0,5,2021,5,-8.25
23,0,12,3,6,0,2,1,2,2020,8,-18.683333333333334
43,1,29,2,8,0,3,3,4,2021,9,-16.9
45,0,19,0,15,0,2,1,4,2021,3,1.0166666666666666
46,0,37,0,15,0,1,2,3,2021,12,-9.633333333333333
60,1,19,2,11,0,3,2,5,2020,2,19.533333333333335
52,1,25,1,0,0,1,2,1,2021,6,-0.26666666666666666
42,0,5,3,2,0,0,1,2,2021,10,5.35
34,0,28,4,10,0,0,3,3,2020,7,10.816666666666666
65,0,35,0,15,0,1,2,2,2020,6,-12.716666666666667
35,1,12,4,11,0,1,3,1,2020,12,1.5166666666666666
70,2,33,0,4,0,2,3,3,2021,8,12.316666666666666
32,1,0,3,1,0,3,1,4,2020,6,-5.816666666666666
70,2,5,4,10,0,3,0,3,2020,6,3.5833333333333335
31,2,13,3,13,0,1,3,1,2020,10,7.766666666666667
42,2,34,1,3,0,1,3,1,2021,3,-1.9333333333333333
36,0,24,2,14,0,2,3,1,2020,12,-9.083333333333334
35,1,32,4,5,0,1,2,5,2020,3,0.06666666666666667
48,0,39,4,6,0,0,2,4,2021,9,-16.466666666666665
35,1,33,3,6,0,2,3,1,2020,2,5.816666666666666
52,2,8,4,11,0,1,2,1,2021,8,-1.6666666666666667
23,0,37,1,8,0,1,2,1,2021,1,-14.1
43,0,25,3,6,0,1,1,4,2020,1,9.8
25,0,12,2,5,0,0,3,1,2020,3,-9.083333333333334
65,2,28,0,6,0,3,2,5,2020,9,-4.016666666666667
55,2,22,2,13,0,1,1,1,2021,5,-7.433333333333334
31,2,38,4,0,0,3,0,3,2020,2,4.3
20,2,1,1,3,0,0,1,2,2020,7,0.16666666666666666
51,2,38,4,13,0,2,3,1,2021,10,9.633333333333333
30,0,34,3,8,0,3,2,1,2020,6,11.133333333333333
53,0,23,3,8,0,1,1,2,2020,8,-13.75
34,1,6,2,1,0,2,3,3,2021,3,9.7
26,0,33,0,14,0,3,3,2,2020,9,3.433333333333333
67,1,28,3,13,0,2,2,3,2021,2,-1.0333333333333334
60,2,5,3,6,0,2,2,2,2020,5,-5.566666666666666
19,0,15,2,8,0,3,2,1,2021,10,-2.5833333333333335
54,2,19,1,13,0,2,3,4,2021,10,-5.35
52,0,13,0,2,0,0,1,1,2020,12,9.75
63,2,23,0,10,0,0,2,1,2021,11,-1.3833333333333333
20,0,7,3,14,0,3,1,2,2020,5,0.4
56,2,16,2,6,0,0,0,5,2021,8,3.05
46,2,11,0,7,0,3,2,4,2021,9,-16.65
62,0,18,0,5,0,0,1,3,2021,2,-0.5
41,2,25,0,6,0,2,1,3,2020,3,3.183333333333333
66,1,4,0,15,0,3,2,2,2021,1,3.6666666666666665
51,1,31,0,2,0,3,1,4,2021,8,0.38333333333333336
60,0,6,2,11,0,0,3,3,2020,12,-8.383333333333333
51,1,9,2,7,0,1,2,5,2020,11,14.95
21,2,4,3,1,0,3,1,3,2021,2,9.283333333333333
61,1,18,2,13,0,2,0,3,2020,12,1.0833333333333333
53,0,21,3,2,0,1,1,3,2021,2,-6.05
65,1,18,0,15,0,1,2,3,2021,11,-1.2333333333333334
60,1,28,2,10,0,3,3,3,2021,8,10.35
45,1,1,3,5,0,3,2,2,2020,1,12.55
44,1,27,3,13,0,0,3,2,2020,8,2.466666666666667
34,1,24,1,7,0,1,3,4,2020,9,-4.8
34,1,14,3,15,0,2,1,4,2020,9,15.716666666666667
